customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1980-OTNHE,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),98.47,3622.1,No
7380-RZDBK,Male,1,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),109.77,7519.25,No
1487-QIUXS,Male,0,No,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,116.5,2727.93,No
9923-NYGJD,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),118.75,1863.68,No
9207-LTVPZ,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),61.29,1074.99,No
6917-UBFLV,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.69,613.86,Yes
5877-UAUGJ,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.51,551.97,Yes
7569-QJZLX,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),65.44,1898.11,No
2144-WUXQM,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,39.79,1087.21,Yes
1226-TEYOS,Female,1,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.78,440.68,Yes
7283-BTBSH,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.74,270.43,Yes
6509-LSSOY,Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.04,680.95,No
9460-HVVJA,Female,1,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,65.42,1909.85,Yes
5103-MOQCM,Male,0,No,No,9,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,115.75,1044.99,No
8097-UAGYP,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.37,576.78,Yes
7827-WDWJP,Male,0,Yes,No,57,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,44.13,2429.45,No
6117-GHITP,Male,0,No,Yes,50,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.29,3259.31,No
5875-UYIQP,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,41.68,1466.16,No
4377-GLKJH,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,96.08,3314.49,No
9144-ZBBRR,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.29,1747.1,Yes
6801-SYONP,Male,1,No,No,36,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),68.84,2528.92,No
1191-HQKHI,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),82.66,3536.82,No
6778-ZCPBD,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,113.56,2245.38,No
3799-UKPAX,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,114.78,6416.89,No
6624-AICTY,Male,0,Yes,Yes,0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.9,46.9,No
4858-HQOTV,Female,0,Yes,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),76.43,4291.33,No
3542-ZIQHF,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.53,4651.04,No
4534-DOAGR,Female,1,No,No,37,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),19.55,755.65,No
9107-BKBKM,Female,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,68.42,1749.73,Yes
0184-BZMPA,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,2539.61,No
3850-DIJVG,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,117.12,7498.5,No
7323-PBXHZ,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.82,2686.92,No
3248-GZHJJ,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),33.04,2105.27,No
1510-WONYS,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.11,82.3,No
8546-QBDNH,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,36.31,1703.64,No
8226-MYKFC,Male,0,No,No,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),110.49,110.49,No
0238-QAVPU,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),43.96,145.79,No
1191-RQNFM,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,486.44,Yes
4847-TIZXI,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.72,26.72,No
7826-RZLSN,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,54.5,3054.95,No
1051-XUCIA,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.25,1063.35,Yes
1899-XILAG,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,90.84,4816.33,No
9610-PNGEC,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,113.84,7464.82,No
3305-TQEFJ,Female,1,No,Yes,46,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),103.85,4776.56,No
9377-UQNUL,Female,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),110.56,4386.26,No
1036-VQLEF,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),52.25,729.35,No
8756-FSQGE,Female,1,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),109.78,5488.0,No
8040-LSCFY,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.64,2308.01,No
9939-EKSBZ,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.55,1112.26,No
0028-YSBIX,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),104.05,5125.43,No
3926-MMTBP,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.48,1039.94,No
6067-LZVAS,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.15,63.29,Yes
1726-RQRDX,Male,1,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,117.19,1419.59,Yes
8810-KNCYP,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,118.75,4602.72,No
2417-LTHJD,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,81.87,4736.1,No
6911-BFOYS,Male,0,No,Yes,21,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),31.98,655.48,No
5342-ZXOFI,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,31.91,224.72,Yes
3046-XPFMY,Male,0,No,No,63,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,53.9,3360.57,No
9457-TGIWN,Male,1,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,8523.93,No
9885-RRZXH,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,21.3,223.23,No
8173-IKTEI,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.41,2864.54,No
4088-KNVGG,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),101.58,113.18,No
1463-UVRHX,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),76.17,1804.03,No
4484-OYDMK,Female,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,72.74,1972.75,No
3291-FFTDH,Female,1,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,78.26,2847.67,Yes
2659-HETHK,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,113.98,5387.9,No
7181-XVULP,Male,0,No,No,28,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),39.93,1109.37,No
3369-JXFBF,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.27,6591.53,Yes
7064-AGWLU,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,102.94,405.61,Yes
2814-MJTYE,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),33.81,817.81,No
4496-VACUI,Female,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),81.61,4593.88,No
7866-VGBBB,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),35.48,1937.72,No
7578-QSXVJ,Female,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.32,1237.77,Yes
2895-DWGIW,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.93,1578.38,Yes
0085-REUOA,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.55,789.92,Yes
2350-ETMFK,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,57.74,57.74,No
0934-DVHUF,Female,1,No,Yes,24,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),21.8,577.16,No
9365-SHOCE,Male,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,5685.64,Yes
0806-BGBTY,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,97.8,5291.84,No
4037-BMABU,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,87.2,628.66,No
6006-IRDDQ,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.47,1839.21,Yes
5414-NBIPA,Male,1,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.36,4191.58,No
4694-EQQCJ,Male,1,No,No,35,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,82.23,2930.26,No
7092-UDVBF,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,72.83,3619.91,No
7233-SANTA,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,54.57,2735.86,No
8136-UGAOF,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.81,266.85,Yes
7532-APTPW,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,89.52,3277.15,No
0377-WOZQP,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,108.19,1165.23,Yes
7011-RTBVB,Female,0,No,No,30,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),118.17,3629.94,No
3549-IMNER,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.17,5349.86,No
2011-ZIJNW,Male,0,No,No,27,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.06,2716.03,No
0616-MRUKY,Female,0,No,No,31,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.74,2981.89,No
4419-DAFFL,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.01,1636.8,No
5948-WGAIU,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),118.75,3025.94,No
2281-SXEQH,Male,0,No,No,45,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,20.95,1024.47,No
8943-BUDWR,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),52.98,2506.65,No
6894-BGMWK,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),84.38,5587.78,No
0392-GJSUB,Male,1,No,No,3,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,91.77,254.37,Yes
6240-IGTOQ,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,118.75,3771.54,No
2899-VPPRK,Female,0,Yes,No,55,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),19.78,1189.9,No
2398-BEBQM,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),49.06,1097.49,No
1141-NVEDF,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.75,97.75,Yes
6261-ZOICB,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,686.93,Yes
7785-VRIBV,Female,0,No,Yes,70,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),88.95,6250.59,No
0547-ANYZW,Male,0,No,No,66,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),66.63,4363.79,No
7183-PYWKO,Male,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,62.89,2660.81,No
4161-BDZZK,Female,1,Yes,Yes,52,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),93.64,4878.43,No
0031-QHPKH,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.23,946.29,No
6140-FTNEH,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.35,2501.51,Yes
1320-AESDL,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),56.84,751.48,No
3464-UORIL,Male,0,Yes,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,89.13,6025.94,No
9395-JFOJF,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),116.94,6360.83,No
4141-YCPCS,Male,1,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.96,519.86,Yes
4789-XTVNF,Male,0,No,Yes,10,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,30.06,390.41,Yes
7492-ETQHT,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),32.29,976.68,No
7119-UIERO,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),63.57,1133.46,No
4503-INNTR,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),32.76,1492.55,No
7800-HSJIA,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,99.43,3036.96,No
2889-MKLVA,Female,0,No,Yes,60,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,84.59,5029.75,No
9301-YJJCI,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.88,86.14,Yes
8385-FMROV,Male,0,Yes,No,0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,41.47,41.47,Yes
6682-PRAUP,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,92.95,1398.75,No
9095-NRTTI,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.32,1237.3,No
4353-XVSJJ,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,45.71,297.92,No
8779-TSEWE,Female,0,No,No,52,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.88,4766.27,No
7525-WKGNL,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,95.84,2352.89,Yes
6865-CQHFF,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),118.75,3452.97,No
1984-LBCST,Female,1,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),66.57,913.13,No
5615-CHZZY,Male,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,69.57,2843.39,No
4130-BRJUG,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.96,1330.0,No
4049-OGLDD,Female,1,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,118.75,2675.41,No
